pid - plain text,year,dept,,
22110,2008,Department of Neurology & Neurosurgery,,
22195,2008,Department of Neurology & Neurosurgery,,
22111,2008,Department of Mining and Materials,,
22214,2008,Department of Mining and Materials,,
22112,2008,Department of Electrical and Computer Engineering,,
22333,2008,Department of Electrical and Computer Engineering,,
22296,2008,Department of Natural Resource Sciences,,
22113,2008,Department of Natural Resource Sciences,,
22114,2008,Department of Physics,,
22271,2008,Department of Physics,,
22115,2008,Institute of Air and Space Law,,
22270,2008,Institute of Air and Space Law,,
22293,2008,Desautels Faculty of Management,,
22116,2008,Desautels Faculty of Management,,
22286,2008,Department of Physics,,
22117,2008,Department of Physics,,
22118,2008,Department of Mechanical Engineering,,
22197,2008,Department of Mechanical Engineering,,
22119,2008,Department of Earth and Planetary Sciences,,
22209,2008,Department of Earth and Planetary Sciences,,
22281,2008,Department of Biology,,
22120,2008,Department of Biology,,
22325,2008,Department of Chemical Engineering,,
22121,2008,Department of Chemical Engineering,,
22122,2008,Institute of Islamic Studies,,
22203,2008,Institute of Islamic Studies,,
22123,2008,Department of Chemical Engineering,,
22305,2008,Department of Chemical Engineering,,
22124,2008,Department of Psychology,,
22222,2008,Department of Psychology,,
22125,2008,Department of Natural Resource Sciences,,
22273,2008,Department of Natural Resource Sciences,,
22126,2008,Department of Medicine,,
22189,2008,Department of Medicine,,
22127,2008,Department of Art History and Communications Studies,,
22283,2008,Department of Art History and Communications Studies,,
22128,2008,Department of Biochemistry,,
22299,2008,Department of Biochemistry,,
22129,2008,Faculty of Law,,
22194,2008,Faculty of Law,,
22130,2008,Department of Biomedical Engineering,,
22238,2008,Department of Biomedical Engineering,,
22328,2008,Department of Hispanic Studies,,
22131,2008,Department of Hispanic Studies,,
22132,2008,Department of Medicine,,
22257,2008,Department of Medicine,,
22133,2008,Faculty of Law,,
22302,2008,Faculty of Law,,
22134,2008,School of Computer Science,,
22237,2008,School of Computer Science,,
22135,2008,Department of Mining and Materials,,
22215,2008,Department of Mining and Materials,,
22136,2008,Department of Microbiology & Immunology,,
22228,2008,Department of Microbiology & Immunology,,
22137,2008,School of Computer Science,,
22268,2008,School of Computer Science,,
22138,2008,Department of Earth and Planetary Sciences,,
22265,2008,Department of Earth and Planetary Sciences,,
22139,2008,Department of Neurology & Neurosurgery,,
22334,2008,Department of Neurology & Neurosurgery,,
22322,2008,Department of Physics,,
22140,2008,Department of Physics,,
22141,2008,School of Computer Science,,
22303,2008,School of Computer Science,,
22295,2008,School of Computer Science,,
22142,2008,School of Computer Science,,
22312,2008,Department of Atmospheric and Oceanic Sciences,,
22143,2008,Department of Atmospheric and Oceanic Sciences,,
22144,2008,Department of Chemistry,,
22282,2008,Department of Chemistry,,
22145,2008,Department of Anthropology,,
22216,2008,Department of Anthropology,,
22146,2008,Schulich School of Music,,
22212,2008,Schulich School of Music,,
22290,2008,School of Computer Science,,
22147,2008,School of Computer Science,,
22323,2008,Department of Biochemistry,,
22148,2008,Department of Biochemistry,,
22311,2008,Department of English,,
22149,2008,Department of English,,
22313,2008,Department of Art History and Communications Studies,,
22150,2008,Department of Art History and Communications Studies,,
22151,2008,Department of Atmospheric and Oceanic Sciences,,
22300,2008,Department of Atmospheric and Oceanic Sciences,,
22152,2008,School of Computer Science,,
22234,2008,School of Computer Science,,
22153,2008,Department of Geography,,
22193,2008,Department of Geography,,
22154,2008,Department of Art History and Communications Studies,,
22246,2008,Department of Art History and Communications Studies,,
22155,2008,Department of Electrical and Computer Engineering,,
22261,2008,Department of Electrical and Computer Engineering,,
22156,2008,Department of Biology,,
22226,2008,Department of Biology,,
22157,2008,Department of Art History and Communications Studies,,
22266,2008,Department of Art History and Communications Studies,,
22158,2008,School of Information Studies,,
22252,2008,School of Information Studies,,
22159,2008,Department of Epidemiology & Biostatistics,,
22235,2008,Department of Epidemiology & Biostatistics,,
22160,2008,Department of Bioresource Engineering,,
22284,2008,Department of Bioresource Engineering,,
22321,2008,School of Computer Science,,
22161,2008,School of Computer Science,,
22317,2008,Department of Atmospheric and Oceanic Sciences,,
22162,2008,Department of Atmospheric and Oceanic Sciences,,
22163,2008,Department of Mechanical Engineering,,
22191,2008,Department of Mechanical Engineering,,
22164,2008,Department of Mathematics and Statistics,,
22240,2008,Department of Mathematics and Statistics,,
22316,2008,Department of Anthropology,,
22165,2008,Department of Anthropology,,
22166,2008,Department of Chemistry,,
22248,2008,Department of Chemistry,,
22167,2008,Department of Biology,,
22210,2008,Department of Biology,,
22168,2008,School of Computer Science,,
22206,2008,School of Computer Science,,
22332,2008,Department of Bioresource Engineering,,
22169,2008,Department of Bioresource Engineering,,
22170,2008,Department of Biology,,
22236,2008,Department of Biology,,
22171,2008,Department of Biomedical Engineering,,
22254,2008,Department of Biomedical Engineering,,
22172,2008,Department of Biology,,
22244,2008,Department of Biology,,
22173,2008,Department of Bioresource Engineering,,
22199,2008,Department of Bioresource Engineering,,
22174,2008,Department of Electrical and Computer Engineering,,
22198,2008,Department of Electrical and Computer Engineering,,
22175,2008,Department of Plant Science,,
22320,2008,Department of Plant Science,,
22176,2008,Department of Human Genetics,,
22307,2008,Department of Human Genetics,,
22177,2008,Department of Art History and Communications Studies,,
22292,2008,Department of Art History and Communications Studies,,
22178,2008,Department of Chemical Engineering,,
22201,2008,Department of Chemical Engineering,,
22331,2008,School of Computer Science,,
22179,2008,School of Computer Science,,
22335,2008,Department of Mechanical Engineering,,
22180,2008,Department of Mechanical Engineering,,
22181,2008,Department of Art History and Communications Studies,,
22192,2008,Department of Art History and Communications Studies,,
22182,2008,School of Physical & Occupational Therapy,,
22227,2008,School of Physical & Occupational Therapy,,
22183,2008,Department of Natural Resource Sciences,,
22264,2008,Department of Natural Resource Sciences,,
22184,2008,Department of Geography,,
22233,2008,Department of Geography,,
22185,2008,School of Computer Science,,
22213,2008,School of Computer Science,,
22186,2008,Department of Electrical and Computer Engineering,,
22262,2008,Department of Electrical and Computer Engineering,,
22187,2008,Department of Educational and Counselling Psychology,,
22263,2008,Department of Educational and Counselling Psychology,,
22188,2008,Department of German Studies,,
22251,2008,Department of German Studies,,
29751,2008,Department of Political Science,,
29752,2008,Department of Political Science,,
32450,2008,Faculty of Law,,
36388,2008,Faculty of Law,,
67072,2008,Department of Chemistry,,
92791,2008,Department of Chemistry,,
92672,2008,Department of Civil Engineering & Applied Mechanics,,
91314,2008,Department of Agricultural Economics,,
92692,2008,School of Nursing,,
93018,2008,Department of Mining and Materials Engineering,,
94176,2008,School of Information Studies,,
94180,2008,School of Information Studies,,
94186,2008,School of Information Studies,,
94188,2008,School of Information Studies,,
95646,2008,Department of Neurology and Neurosurgery,,
95664,2008,Epidemiology and Biostatistics,,
95670,2008,Department of Psychology,,
97782,2008,Faculty of Engineering, Department of Electrical and Computer Engineering.,
97781,2008,Faculty of Engineering, Department of Electrical and Computer Engineering.,
103940,2009,Department of Biomedical Engineering,,
104367,2009,Schulich School of Music,,
105311,2009,Department of Geography,,
111673,2009,Department of Human Genetics.,,
111632,2009,Department of Psychiatry.,,
111633,2009,Division of Experimental Medicine.,,
111634,2009,Department of Microbiology and Immunology.,,
111637,2009,Department of Earth and Planetary Sciences.,,
111674,2009,Division of Experimental Medicine.,,
111639,2009,Division of Neuroscience.,,
111621,2009,Department of Biology.,,
111643,2009,School of Physical and Occupational Therapy.,,
111644,2009,Department of Biochemistry.,,
111646,2009,Division of Neuroscience.,,
111679,2009,Department of Pathology.,,
111680,2009,School of Computer Science.,,
111652,2009,Institute of Islamic Studies.,,
111682,2009,Institute of Islamic Studies.,,
111654,2009,Department of Mathematics and Statistics.,,
111685,2009,Division of Neuroscience.,,
111688,2009,Department of Food Science and Agricultural Chemistry.,,
111658,2009,Division of Experimental Medicine.,,
111664,2009,School of Physical and Occupational Therapy.,,
111670,2009,Department of Mechanical Engineering.,,
111717,2009,Schulich School of Music.,,
111961,2009,Department of Economics.,,
111962,2009,School of Social Work.,,
111953,2009,Division of Surgical Research.,,
111992,2009,Department of Human Genetics.,,
112009,2009,Division of Neuroscience.,,
115566,2009,Department of Geography,,
115726,2009,Desautels Faculty of Management.,,
115776,2009,School of Architecture.,,
115727,2009,Department of Art History and Communication Studies.,,
115728,2009,Department of Economics.,,
115783,2009,Department of Educational and Counselling Psychology.,,
115730,2009,Department of Curriculum and Instruction.,,
115733,2009,Department of Economics.,,
115734,2009,Department of Educational and Counselling Psychology.,,
115788,2009,Department of Hispanic Studies.,,
115736,2009,Department of Political Science.,,
115804,2009,Department of English.,,
115809,2009,Department of Electrical and Computer Engineering.,,
115810,2009,Department of Electrical and Computer Engineering.,,
115813,2009,Department of Electrical and Computer Engineering.,,
115720,2009,Department of Biology.,,
115822,2009,Department of Chemistry.,,
115765,2009,Department of Earth and Planetary Sciences.,,
115770,2009,Department of Pharmacology & Therapeutics.,,
115722,2009,Department of Natural Resource Sciences.,,
115834,2009,Department of Pharmacology & Therapeutics.,,
115773,2009,Department of Chemistry.,,
115844,2009,Department of Natural Resource Sciences.,,
115920,2009,Department of Mathematics and Statistics.,,
115929,2009,Division of Experimental Medicine.,,
